-149.065133,0.0001
-148.947988974,0.0
-148.830844948,0.0
-148.713700922,0.0
-148.596556896,0.0
-148.47941287,0.0
-148.362268844,0.0
-148.245124818,0.0
-148.127980792,0.0
-148.010836766,0.0
-147.89369274,0.0
-147.776548714,0.0
-147.659404688,0.0
-147.542260662,0.0
-147.425116636,0.0
-147.30797261,0.0
-147.190828584,0.0
-147.073684558,0.0
-146.956540532,0.0
-146.839396506,0.0
-146.72225248,0.0
-146.605108454,0.0
-146.487964428,0.0
-146.370820402,0.0
-146.253676376,0.0
-146.13653235,0.0
-146.019388324,0.0
-145.902244298,0.0
-145.785100272,0.0
-145.667956246,0.0
-145.55081222,0.0
-145.433668194,0.0
-145.316524168,0.0
-145.199380142,0.0
-145.082236116,0.0
-144.96509209,0.0001
-144.847948064,0.0
-144.730804038,0.0
-144.613660012,0.0
-144.496515986,0.0
-144.37937196,0.0
-144.262227934,0.0
-144.145083908,0.0
-144.027939882,0.0
-143.910795856,0.0
-143.79365183,0.0
-143.676507804,0.0
-143.559363778,0.0
-143.442219752,0.0
-143.325075726,0.0
-143.2079317,0.0
-143.090787674,0.0
-142.973643648,0.0
-142.856499622,0.0
-142.739355596,0.0
-142.62221157,0.0
-142.505067544,0.0
-142.387923518,0.0
-142.270779492,0.0
-142.153635466,0.0
-142.03649144,0.0
-141.919347414,0.0
-141.802203388,0.0
-141.685059362,0.0
-141.567915336,0.0
-141.45077131,0.0
-141.333627284,0.0
-141.216483258,0.0
-141.099339232,0.0
-140.982195206,0.0
-140.86505118,0.0
-140.747907154,0.0
-140.630763128,0.0
-140.513619102,0.0
-140.396475076,0.0
-140.27933105,0.0
-140.162187024,0.0
-140.045042998,0.0
-139.927898972,0.0
-139.810754946,0.0
-139.69361092,0.0
-139.576466894,0.0
-139.459322868,0.0
-139.342178842,0.0
-139.225034816,0.0
-139.10789079,0.0
-138.990746764,0.0
-138.873602738,0.0
-138.756458712,0.0
-138.639314686,0.0
-138.52217066,0.0
-138.405026634,0.0
-138.287882608,0.0
-138.170738582,0.0
-138.053594556,0.0
-137.93645053,0.0
-137.819306504,0.0
-137.702162478,0.0001
-137.585018452,0.0001
-137.467874426,0.0
-137.3507304,0.0
-137.233586374,0.0
-137.116442348,0.0
-136.999298322,0.0
-136.882154296,0.0
-136.76501027,0.0
-136.647866244,0.0
-136.530722218,0.0
-136.413578192,0.0
-136.296434166,0.0
-136.17929014,0.0
-136.062146114,0.0
-135.945002088,0.0
-135.827858062,0.0
-135.710714036,0.0
-135.59357001,0.0
-135.476425984,0.0
-135.359281958,0.0
-135.242137932,0.0
-135.124993906,0.0
-135.00784988,0.0
-134.890705854,0.0001
-134.773561828,0.0
-134.656417802,0.0
-134.539273776,0.0
-134.42212975,0.0
-134.304985724,0.0
-134.187841698,0.0
-134.070697672,0.0
-133.953553646,0.0
-133.83640962,0.0
-133.719265594,0.0
-133.602121568,0.0
-133.484977542,0.0
-133.367833516,0.0
-133.25068949,0.0
-133.133545464,0.0001
-133.016401438,0.0
-132.899257412,0.0
-132.782113386,0.0
-132.66496936,0.0
-132.547825334,0.0
-132.430681308,0.0
-132.313537282,0.0
-132.196393256,0.0
-132.07924923,0.0
-131.962105204,0.0001
-131.844961178,0.0
-131.727817152,0.0
-131.610673126,0.0
-131.4935291,0.0
-131.376385074,0.0
-131.259241048,0.0001
-131.142097022,0.0
-131.024952996,0.0
-130.90780897,0.0
-130.790664944,0.0
-130.673520918,0.0
-130.556376892,0.0
-130.439232866,0.0
-130.32208884,0.0001
-130.204944814,0.0001
-130.087800788,0.0
-129.970656762,0.0001
-129.853512736,0.0
-129.73636871,0.0
-129.619224684,0.0
-129.502080658,0.0
-129.384936632,0.0
-129.267792606,0.0
-129.15064858,0.0
-129.033504554,0.0
-128.916360528,0.0
-128.799216502,0.0001
-128.682072476,0.0
-128.56492845,0.0002
-128.447784424,0.0
-128.330640398,0.0
-128.213496372,0.0
-128.096352346,0.0
-127.97920832,0.0
-127.862064294,0.0
-127.744920268,0.0
-127.627776242,0.0
-127.510632216,0.0
-127.39348819,0.0001
-127.276344164,0.0
-127.159200138,0.0001
-127.042056112,0.0001
-126.924912086,0.0003
-126.80776806,0.0001
-126.690624034,0.0001
-126.573480008,0.0
-126.456335982,0.0001
-126.339191956,0.0
-126.22204793,0.0
-126.104903904,0.0
-125.987759878,0.0
-125.870615852,0.0
-125.753471826,0.0
-125.6363278,0.0001
-125.519183774,0.0002
-125.402039748,0.0002
-125.284895722,0.0
-125.167751696,0.0
-125.05060767,0.0002
-124.933463644,0.0
-124.816319618,0.0001
-124.699175592,0.0002
-124.582031566,0.0002
-124.46488754,0.0
-124.347743514,0.0001
-124.230599488,0.0004
-124.113455462,0.0
-123.996311436,0.0002
-123.87916741,0.0002
-123.762023384,0.0003
-123.644879358,0.0003
-123.527735332,0.0001
-123.410591306,0.0
-123.29344728,0.0002
-123.176303254,0.0001
-123.059159228,0.0002
-122.942015202,0.0001
-122.824871176,0.0001
-122.70772715,0.0003
-122.590583124,0.0001
-122.473439098,0.0003
-122.356295072,0.0002
-122.239151046,0.0001
-122.12200702,0.0003
-122.004862994,0.0
-121.887718968,0.0004
-121.770574942,0.0002
-121.653430916,0.0001
-121.53628689,0.0002
-121.419142864,0.0002
-121.301998838,0.0001
-121.184854812,0.0004
-121.067710786,0.0001
-120.95056676,0.0
-120.833422734,0.0001
-120.716278708,0.0003
-120.599134682,0.0003
-120.481990656,0.0003
-120.36484663,0.0005
-120.247702604,0.0002
-120.130558578,0.0003
-120.013414552,0.0004
-119.896270526,0.0
-119.7791265,0.0002
-119.661982474,0.0001
-119.544838448,0.0005
-119.427694422,0.0002
-119.310550396,0.0005
-119.19340637,0.0004
-119.076262344,0.0005
-118.959118318,0.0005
-118.841974292,0.0002
-118.724830266,0.0002
-118.60768624,0.0004
-118.490542214,0.0001
-118.373398188,0.0003
-118.256254162,0.0001
-118.139110136,0.0003
-118.02196611,0.0004
-117.904822084,0.0002
-117.787678058,0.0001
-117.670534032,0.0002
-117.553390006,0.0005
-117.43624598,0.0006
-117.319101954,0.0002
-117.201957928,0.0003
-117.084813902,0.0003
-116.967669876,0.0007
-116.85052585,0.0005
-116.733381824,0.0005
-116.616237798,0.0005
-116.499093772,0.0005
-116.381949746,0.0005
-116.26480572,0.0004
-116.147661694,0.0005
-116.030517668,0.0008
